state,year,dopen,population,presdemvoteshlag1,demmv,demvoteshlag1,demvoteshlag2,demvoteshfor1,demvoteshfor2,demwinprv1,demwinprv2,dmidterm,dpresdem
"Washington",1914,0,1231000,26.90219,-11.22165,,,37.05999,17.79528,,,1,1
"Washington",1916,0,1255000,26.90219,-18.33242,26.56779,,17.79528,44.24335,0,,0,1
"Washington",1920,0,1373000,48.13409,-38.6059,37.05999,26.56779,44.24335,46.51611,0,0,0,1
"Washington",1922,0,1415000,21.14295,1.295993,17.79528,37.05999,46.51611,53.41531,0,0,1,0
"Washington",1928,0,1551000,10.16413,6.966636,46.51611,44.24335,60.60715,60.92477,0,1,0,0
"Washington",1932,0,1584000,31.35183,27.90619,53.41531,46.51611,60.92477,62.62262,1,0,0,0
"Washington",1944,1,2092000,58.2169,10.69146,54.15686,62.62262,45.23156,53.40065,1,1,0,1
"Washington",1946,1,2288000,56.84434,-9.111034,55.13168,54.15686,53.40065,56.22634,1,1,1,1
"Washington",1950,0,2379000,52.61149,7.41894,45.23156,55.13168,56.22634,61.09024,0,1,1,1
"Washington",1952,0,2448000,52.61149,12.69477,53.40065,45.23156,61.09024,67.32354,1,0,0,1
"Washington",1956,0,2668000,44.69406,22.18047,56.22634,53.40065,67.32354,52.09392,1,1,0,0
"Washington",1958,0,2773000,45.44331,35.94509,61.09024,56.22634,52.09392,72.20828,1,1,1,0
"Washington",1962,0,2942000,48.26929,4.787913,67.32354,61.09024,72.20828,64.41281,1,1,1,1
"Washington",1964,0,2961000,48.26929,44.41656,52.09392,67.32354,64.41281,82.4315,1,1,0,1
"Washington",1968,0,3270000,61.96083,29.14811,72.20828,52.09392,82.4315,60.70475,1,1,0,1
"Washington",1970,0,3413244,47.10044,66.42204,64.41281,72.20828,60.70475,71.84032,1,1,1,0
"Washington",1974,0,3549946,38.63991,24.62527,82.4315,64.41281,71.84032,45.82656,1,1,1,0
"Washington",1976,0,3693610,38.63991,47.59357,60.70475,82.4315,45.82656,68.95663,1,1,0,0
"Washington",1980,1,4132156,46.11426,-8.346889,71.84032,60.70475,68.95663,50.65707,1,1,0,1
"Washington",1986,0,4452720,42.58081,1.984498,68.95663,45.82656,48.91331,53.99188,1,0,1,0
"Washington",1988,1,4639893,42.58081,-2.173388,50.65707,68.95663,53.99188,44.2515,1,1,0,0
"Washington",1992,1,5139011,50.04769,7.983768,48.91331,50.65707,44.2515,58.414,0,1,0,0
"Washington",1994,0,5334896,43.39761,-11.49701,53.99188,48.91331,58.414,48.73029,1,0,1,0
"Washington",1998,0,5687832,49.84047,16.828,44.2515,53.99188,48.73029,54.98049,0,1,1,0
"Washington",2000,0,5894281,49.84047,.0905573,58.414,44.2515,54.98049,56.8527,1,0,0,0
"Washington",2004,0,6178645,50.15821,12.2443,48.73029,58.414,56.8527,52.36483,1,1,0,0
"Washington",2006,0,6370753,52.82115,16.91929,54.98049,48.73029,52.36483,,1,1,1,0
"Washington",2010,0,6724540,57.65289,4.729652,56.8527,54.98049,,,1,1,1,0
"Alaska",1960,0,226000,,26.84984,,,58.14098,75.5387,,,0,0
"Alaska",1962,0,246000,49.05862,16.28195,63.42492,,75.5387,45.13351,1,,1,1
"Alaska",1968,0,285000,65.90791,7.711509,75.5387,58.14098,22.6973,58.28035,1,1,0,1
"Alaska",1972,0,324464,42.64587,-54.60539,45.13351,75.5387,58.28035,24.09464,1,1,0,0
"Alaska",1974,0,341063,34.62229,16.56071,22.6973,45.13351,24.09464,45.93396,0,1,1,0
"Alaska",1978,0,404766,35.65313,-51.49786,58.28035,22.6973,45.93396,28.48507,1,0,1,1
"Alaska",1980,1,401851,35.65313,-7.751879,24.09464,58.28035,28.48507,44.09655,0,1,0,1
"Alaska",1984,0,513702,26.4079,-42.68352,45.93396,24.09464,44.09655,32.19255,0,0,0,0
"Alaska",1986,0,544268,29.86778,-9.926385,28.48507,45.93396,32.19255,38.40619,0,0,1,0
"Alaska",1990,0,553120,36.27097,-34.03612,44.09655,28.48507,38.40619,10.33866,0,0,1,0
"Alaska",1992,1,587073,36.27097,-14.64162,32.19255,44.09655,10.33866,19.7212,0,0,0,0
"Alaska",1996,0,604918,30.28711,-66.36713,38.40619,32.19255,19.7212,10.51327,0,0,0,0
"Alaska",2002,0,642337,27.66634,-67.65688,19.7212,10.33866,46.36102,47.76708,0,0,1,0
"Alaska",2004,0,659286,27.66634,-1.291096,10.51327,19.7212,47.76708,23.82974,0,0,0,0
"Alaska",2008,0,687455,35.51686,1.244164,46.36102,10.51327,23.82974,,0,0,0,0
"Alaska",2010,0,710231,37.88937,-52.34051,47.76708,46.36102,,,1,0,1,0
"Hawaii",1962,1,684000,50.03113,38.81982,,,46.35178,83.39598,,,1,1
"Hawaii",1964,0,700000,50.03113,-6.684417,69.40991,,83.39598,48.42873,1,,0,1
"Hawaii",1968,0,734000,78.76114,68.40966,46.35178,69.40991,48.42873,82.90831,0,1,0,1
"Hawaii",1970,0,769913,59.82779,-3.142548,83.39598,46.35178,82.90831,53.72701,1,0,1,0
"Hawaii",1974,0,867978,37.51692,65.81662,48.42873,83.39598,53.72701,77.94456,0,1,1,0
"Hawaii",1976,1,904191,37.51692,13.1023,82.90831,48.42873,77.94456,80.0842,1,0,0,0
"Hawaii",1980,1,964691,50.592,59.51855,53.72701,82.90831,80.0842,73.56918,1,1,0,1
"Hawaii",1982,0,993780,44.80212,63.0903,77.94456,53.72701,73.56918,76.5543,1,1,1,0
"Hawaii",1986,0,1051762,43.81592,47.13837,80.0842,77.94456,76.5543,57.26912,1,1,1,0
"Hawaii",1992,0,1149926,54.26944,30.34081,76.5543,73.56918,71.78133,79.18438,1,1,0,0
"Hawaii",1994,0,1173903,48.09276,47.59542,57.26912,76.5543,79.18438,72.68468,1,1,1,0
"Hawaii",1998,0,1190472,56.9288,61.35978,71.78133,57.26912,72.68468,75.51012,1,1,1,0
"Hawaii",2000,0,1211497,56.9288,48.17793,79.18438,71.78133,75.51012,61.34896,1,1,0,0
"Hawaii",2004,0,1273569,55.79167,54.52236,72.68468,79.18438,61.34896,74.8077,1,1,0,0
"Hawaii",2006,0,1309731,54.00955,24.56904,75.51012,72.68468,74.8077,,1,1,1,0
"Hawaii",2010,0,1360301,71.84612,53.23611,61.34896,75.51012,,,1,1,1,0
